Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.006642117;1.030;5.347;64.235
0.001841378;14.607;5.485;99.141
0.001446798;4.739;2.280;83.477
0.003880046;3.448;1.163;94.159
0.003025121;83.869;9.047;89.363
0.00598448;8.753;9.737;71.789
0.002367486;4.739;8.011;88.551
0.001315271;3.699;6.210;53.295
0.001183743;3.448;5.347;79.778
0.001644088;61.862;12.352;97.900
6.576352E-05;5.187;14.272;97.900
0.0007891623;4.147;6.462;97.307
0.001841378;4.739;15.852;31.407
0.0007233988;7.250;21.100;70.359
0.0006576352;10.225;1.861;38.249
0.001578324;4.557;9.737;60.748
0.0009206894;3.910;16.343;83.728
0.002499013;10.225;8.900;95.750
0.007102463;13.354;7.063;97.307
0.001512561;4.739;8.011;97.962
0.0007233988;4.147;6.462;97.307
0.003090884;8.376;3.839;86.958
0.0007891623;19.304;4.164;87.172
0.001972905;8.207;1.163;69.962
0.002696303;4.739;2.459;21.090
0.0008549258;4.074;64.627;97.048
0.002367486;79.766;7.063;98.569
0.0007891623;4.739;9.737;18.215
0.002499013;4.739;79.301;94.440
0.001052216;4.739;2.459;40.949
0.001052216;2.487;9.047;60.748
0.003616992;8.753;8.900;83.785
0.0003945811;13.354;1.163;71.729
0.001315271;13.354;3.839;70.867
0.0009206894;5.187;14.272;95.475
0.0005261082;36.359;5.347;32.706
0.006576353;13.573;4.836;75.270
0.001315271;4.739;5.347;21.426
0.003025121;70.905;9.047;97.048
0.001446798;34.775;4.254;44.967
0.001183743;33.590;3.404;45.929
0.003945809;6.319;2.042;87.172
0.0009206894;6.319;6.526;61.993
0.0002630541;4.739;8.744;86.235
0.003288175;4.739;6.526;69.045
0.001183743;1.971;1.079;87.172
0.002104432;8.753;31.356;68.493
0.0003945811;3.394;4.164;86.958
0.0007233988;4.739;6.729;87.172
Best fitness score = 0.008878086
Fitness sum =  3041.2

Generasi 7
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.0005625564;3.394;3.839;97.307
0.001518902;3.394;1.223;20.337
0.001406391;4.739;78.524;86.958
0.001575158;5.383;7.063;21.013
5.625563E-05;3.394;23.925;31.407
0.001125113;3.394;3.839;97.307
0.002700269;5.187;6.899;95.750
0.002362736;18.407;1.163;97.048
0.0006750677;23.757;1.163;46.081
0.003881637;19.740;8.011;99.092
0.001181368;3.870;9.047;86.055
0.0007313233;3.394;65.417;72.857
0.0002812782;3.394;25.137;75.156
0.0004500451;3.910;8.011;86.958
0.0005063008;3.705;61.075;94.188
0.002418991;1.969;28.479;40.355
0.002531503;8.376;9.737;86.958
0.005231774;10.225;8.744;93.032
0.001125113;32.014;3.839;87.611
0.002362736;4.739;32.491;83.057
0.0003937895;32.457;15.852;94.440
0.005175518;60.602;9.047;93.066
0.0009563459;11.323;79.991;87.172
0.0007313233;2.487;5.360;94.440
0.003544103;8.753;5.347;97.048
0.0006750677;5.383;8.260;94.321
0.001012602;4.739;1.163;86.958
0.0002812782;3.910;9.047;73.843
0.002025202;8.753;7.063;86.958
0.0004500451;11.476;30.075;95.669
0.005400541;8.285;14.272;69.232
0.001912691;1.971;22.805;83.785
0.001012602;6.486;9.737;71.789
0.000618812;6.319;35.628;42.180
0.002250225;8.753;3.839;51.569
0.001125113;2.487;9.047;97.900
0.001856435;6.319;3.203;36.283
0.00180018;50.569;6.210;95.763
0.001068857;6.486;44.213;92.828
0.002644014;6.319;6.210;86.958
0.001237624;6.114;24.969;87.172
0.002081458;20.799;7.286;99.379
0.001237624;3.394;14.272;42.942
0.0004500451;8.753;3.839;94.159
0.001012602;4.739;3.839;98.160
0.0001125113;6.450;1.163;83.057
0.001125113;30.977;3.839;51.569
0.001181368;4.074;16.097;86.958
0.002475247;6.879;13.986;71.729
0.001350135;4.739;1.163;86.958
0.000787579;4.739;56.186;93.066
0.004050403;13.354;7.063;85.033
0.0007313233;6.319;15.852;47.266
0.0007313233;1.921;6.210;57.962
0.001575158;17.968;5.485;93.911
0.001518902;19.836;6.899;95.750
0.00826959;13.890;9.737;95.763
0.003937892;8.551;6.899;95.750
0.000787579;5.383;7.063;90.197
0.00180018;52.011;6.210;62.033
0.004556704;6.159;3.839;44.538
0.001518902;6.159;3.839;97.900
5.625563E-05;8.753;3.839;51.569
0.002981547;6.879;13.986;71.729
0.004050403;6.319;7.063;85.480
0.0001125113;97.521;14.272;58.257
0.001575158;6.319;5.486;94.433
0.003037803;11.476;3.415;95.669
0.001237624;79.766;11.846;65.845
5.625563E-05;4.739;8.011;97.900
0.0003937895;3.394;14.013;91.264
0.001012602;34.479;9.047;86.055
0.01350138;8.225;14.272;58.257
0.002081458;1.971;22.805;20.674
0.004556704;11.323;21.380;97.209
0.001068857;3.699;3.747;89.808
0.003375336;79.766;11.846;71.164
0.001743924;4.739;38.610;58.673
0.001406391;79.766;6.210;27.018
5.625563E-05;2.487;9.737;35.213
0.000618812;5.383;7.063;90.197
0.002250225;4.739;32.345;99.989
0.0003375338;6.319;6.210;86.958
0.001912691;4.739;3.839;55.173
0.001518902;47.867;5.350;86.958
0.0004500451;5.383;2.042;48.414
0.003994148;48.254;14.013;88.551
0.0003375338;5.383;1.031;99.173
0.0008438347;3.394;5.350;82.374
0.0007313233;4.739;8.900;87.172
0.002475247;17.483;8.744;88.551
0.003656614;8.216;2.459;53.740
0.003319081;1.483;5.485;97.900
0.001462646;3.910;6.526;28.817
0.00230648;19.889;8.011;62.033
0.0006750677;36.254;1.163;88.551
0.001912691;8.753;3.839;61.289
0.001237624;4.739;7.063;99.379
0.0006750677;8.160;3.839;37.113
0.0003375338;8.216;6.210;78.455
0.001856435;5.034;14.272;85.480
0.0009000903;1.483;5.485;94.261
0.001125113;8.375;21.524;86.958
0.002756525;61.443;9.737;86.958
0.0003375338;63.101;1.163;86.958
0.001237624;3.394;5.347;21.426
0.002587758;13.354;9.047;88.822
0.00230648;21.185;9.737;60.748
0.0005625564;6.319;5.347;8.547
0.0006750677;6.319;15.180;47.266
0.002137713;8.207;9.047;99.379
0.002193969;33.198;75.801;97.307
0.003375336;4.739;47.585;88.756
0.001068857;4.147;11.856;58.580
0.00371287;8.753;8.900;73.364
0.001968947;13.573;6.526;58.825
0.0001687669;1.921;9.047;83.057
0.0007313233;5.187;6.899;95.750
0.0002812782;4.191;89.288;95.643
0.001181368;4.739;75.801;88.551
0.002587758;48.080;9.047;31.407
0.002756525;12.900;8.744;73.843
0.002700269;5.187;6.899;95.750
0.001575158;6.159;3.839;81.198
5.625563E-05;4.739;9.859;87.172
0.0009563459;3.394;10.655;69.962
0.0008438347;3.910;6.210;24.204
0.005063006;8.753;8.900;77.683
0.001968947;15.436;4.164;68.493
0.0009000903;3.394;6.401;82.374
0.001912691;12.631;3.271;58.580
0.002025202;13.354;3.526;70.867
0.001856435;6.319;8.011;11.141
0.001687669;12.395;1.163;68.493
0.0003375338;86.098;1.163;87.172
0.0007313233;3.910;8.900;32.452
0.00371287;12.631;6.462;58.580
0.0006750677;2.487;1.163;71.729
0.0005063008;78.012;9.047;86.958
0.000618812;3.910;8.011;50.408
0.0001687669;3.394;84.926;69.962
0.001125113;3.448;9.737;75.270
0.0007313233;4.739;3.542;51.948
0.00731324;8.150;11.049;62.033
0.001462646;75.790;2.459;83.890
0.001125113;4.292;3.839;58.257
0.001968947;4.739;23.652;85.033
0.004500448;10.550;7.877;97.962
0.003375336;10.394;6.210;86.958
0.001012602;4.739;22.514;59.294
0.0009000903;90.197;3.021;80.875
0.003937892;65.343;13.986;71.729
0.00129388;3.448;5.350;50.148
0.0002812782;6.879;13.986;45.309
0.002193969;6.319;6.210;86.958
0.003094058;8.216;18.448;95.763
0.0006750677;6.319;6.210;86.958
0.001462646;20.725;2.459;73.843
0.000618812;4.739;2.459;97.900
0.001462646;3.394;6.526;27.855
0.007425752;11.589;9.737;76.280
0.0005625564;4.739;6.526;85.033
0.001856435;5.543;3.839;95.763
0.0009563459;3.448;5.350;69.931
0.001687669;6.319;3.203;36.283
0.0005625564;8.753;17.204;44.967
0.002250225;20.670;3.839;93.066
0.002081458;51.271;9.737;86.235
0.004556704;10.225;5.347;81.548
0.004837983;6.319;9.413;61.944
0.00230648;4.739;6.210;84.271
0.003600359;14.607;6.210;86.958
0.0008438347;4.739;9.047;87.172
0.0001687669;14.607;30.408;86.958
0.0003375338;56.427;1.163;35.434
0.001518902;3.394;5.350;48.289
0.001237624;4.739;8.900;13.876
0.001181368;3.394;5.350;86.958
0.0001687669;6.319;73.187;64.235
0.003037803;13.354;7.063;85.033
0.001237624;4.147;6.210;86.958
0.002081458;95.771;7.286;97.307
0.0007313233;8.753;4.829;60.748
0.004612959;89.158;8.011;87.362
0.001125113;3.910;21.524;86.958
0.002025202;8.753;1.163;68.493
0.001350135;3.394;5.485;31.407
0.00180018;6.319;6.990;97.307
0.004725471;8.207;5.485;56.828
0.001012602;3.448;5.350;93.066
0.001237624;4.739;28.283;97.048
0.0001687669;15.829;1.031;89.000
0.0006750677;41.680;1.031;28.360
0.001406391;1.483;5.485;97.900
0.0007313233;4.739;24.969;86.958
0.003994148;11.476;7.137;95.669
0.0008438347;4.739;3.879;97.048
0.001912691;4.739;8.900;91.758
0.001462646;13.354;14.013;68.493
0.0003937895;3.394;14.272;89.000
0.0009000903;4.739;38.610;58.673
0.0002250225;4.739;1.163;86.958
0.0003375338;3.448;86.811;97.307
0.002756525;16.921;9.737;95.763
0.00129388;10.225;76.336;95.763
0.00230648;53.895;8.011;89.363
0.0003375338;11.476;15.852;95.669
0.00230648;41.999;8.011;97.307
0.004556704;4.074;16.097;90.715
0.0002250225;1.483;14.272;85.242
0.0006750677;14.607;1.031;11.437
0.0003375338;4.739;6.210;17.706
0.0007313233;4.739;11.331;44.515
0.000618812;5.187;6.899;95.750
0.002025202;13.354;3.839;34.428
0.001068857;69.031;6.526;71.729
0.001012602;4.739;3.542;89.256
0.0007313233;6.319;7.379;61.944
0.01625792;1.623;6.462;97.900
0.001012602;1.483;3.542;80.805
0.007482008;8.753;3.839;51.569
0.001518902;4.739;5.350;86.958
0.004500448;10.395;7.877;86.958
0.0009000903;3.705;5.485;94.188
0.0002250225;1.030;21.379;87.611
0.0004500451;10.225;23.429;96.691
0.004725471;62.236;5.478;92.191
0.001068857;3.448;5.350;93.066
0.0001125113;3.394;3.839;20.337
0.0009000903;83.869;9.737;55.320
0.003825381;8.753;4.254;86.958
0.0001687669;3.910;8.011;86.958
0.000618812;5.383;2.042;78.471
0.003431592;6.159;3.839;48.414
0.0002812782;4.739;23.302;88.551
0.001125113;5.187;5.347;95.646
0.0006750677;13.354;1.163;86.958
0.0003375338;93.310;1.163;68.493
0.00129388;8.216;8.900;90.779
0.001350135;5.383;5.485;86.958
0.001462646;6.159;3.839;97.900
0.0001125113;3.448;5.350;93.066
0.00129388;4.739;9.859;39.440
0.001912691;3.394;4.551;68.350
0.0003375338;5.383;1.031;75.270
0.0004500451;13.354;3.526;70.867
0.0003375338;15.829;1.031;8.614
0.006300635;8.207;5.485;56.828
0.003094058;7.250;11.331;86.958
0.0009563459;1.951;9.737;76.280
0.0006750677;3.910;9.047;73.843
0.001856435;3.910;6.526;30.188
0.00180018;21.497;8.011;32.910
0.0001687669;52.412;22.805;83.785
0.0002250225;12.631;16.097;81.548
0.001181368;3.394;14.272;89.000
0.0003375338;6.159;3.839;97.900
0.002025202;4.739;9.737;97.048
0.001068857;4.739;32.022;68.177
0.0001687669;13.354;7.063;85.033
0.0005625564;6.159;10.504;95.763
0.00230648;42.352;8.011;89.363
0.004275426;10.550;7.877;97.962
0.00230648;21.497;8.011;88.542
0.0005063008;60.636;1.621;58.257
0.002137713;4.739;9.781;70.677
0.003600359;10.394;6.210;86.958
0.0009000903;4.739;6.210;45.070
0.001068857;5.383;7.063;35.183
0.0003375338;4.739;1.163;83.700
0.0001687669;4.739;6.210;76.193
0.001631413;4.739;7.877;44.489
0.002362736;15.829;1.031;89.000
0.00180018;6.319;6.210;86.958
0.00129388;2.442;6.400;43.862
0.0003375338;4.261;3.839;58.257
0.001912691;10.225;6.729;85.242
0.0001687669;4.739;25.976;97.900
0.0009563459;3.448;5.350;93.066
0.001912691;10.225;6.210;87.984
0.0002812782;4.739;8.900;42.631
0.001350135;4.739;5.485;79.991
0.001181368;4.739;6.526;85.033
0.002250225;13.354;14.013;61.722
0.001012602;3.394;6.526;27.855
0.002756525;14.607;9.737;62.033
0.0001687669;2.487;1.163;71.729
0.0008438347;3.394;3.839;97.307
0.000618812;6.879;13.986;71.729
0.000787579;4.739;9.047;62.071
0.001125113;11.323;96.536;87.172
0.00129388;4.739;19.376;97.900
0.0002812782;3.910;8.011;86.958
0.001912691;10.394;6.210;86.958
0.0003375338;36.254;1.163;11.282
0.0006750677;5.543;3.839;37.828
0.00230648;6.319;17.152;75.171
0.001518902;17.626;5.350;62.033
0.0003375338;83.869;9.737;36.037
0.0005063008;14.607;37.999;62.156
0.002081458;5.383;7.063;90.197
0.001518902;85.897;7.063;67.260
0.001125113;19.451;3.839;24.747
0.001237624;41.953;4.254;86.958
0.0008438347;4.739;17.680;86.117
0.0008438347;3.448;9.737;75.270
0.000618812;2.487;44.025;46.081
0.002475247;11.476;21.754;95.669
0.004500448;13.354;3.839;36.283
0.002587758;27.455;9.047;97.048
0.00759452;6.319;49.476;97.307
0.001462646;21.309;11.856;58.580
0.0002250225;22.834;8.011;78.455
0.005625565;11.476;15.852;95.669
0.002925292;6.159;3.839;48.414
0.001518902;4.739;5.350;94.440
0.0007313233;4.739;3.839;46.216
0.001350135;3.394;28.379;82.374
0.0003937895;3.394;88.032;68.350
0.003825381;7.250;34.972;66.228
0.0009000903;4.739;3.839;41.046
0.00320657;6.159;3.839;48.414
0.004950495;8.753;4.254;86.958
0.001125113;8.753;3.839;27.559
0.003375336;8.753;6.210;88.438
0.001743924;4.739;8.370;95.763
0.001012602;4.739;3.542;89.256
0.001125113;56.183;3.839;97.307
0.00180018;4.739;6.210;97.900
0.0004500451;8.753;17.204;44.967
0.0001125113;5.187;5.347;95.646
0.001125113;3.448;9.737;87.997
0.003656614;4.739;2.459;83.057
0.004275426;8.753;3.839;94.159
0.0009000903;8.216;18.448;95.763
0.002587758;10.394;8.506;83.057
0.007932055;7.643;6.462;58.257
0.002362736;9.485;1.060;89.363
0.008100823;9.485;14.272;83.785
0.0002250225;4.739;3.839;51.141
0.003600359;16.343;6.210;89.210
0.000787579;4.739;39.854;86.958
0.0002250225;3.910;6.210;69.232
0.001687669;9.485;14.272;83.932
0.0007313233;5.383;7.063;90.197
0.004894239;13.354;9.047;86.958
0.0003937895;8.216;6.210;78.455
0.0008438347;14.825;3.839;75.270
0.00826959;10.225;9.737;95.763
0.0007313233;4.739;3.021;26.116
0.003150314;7.711;5.485;94.188
5.625563E-05;4.739;9.859;78.455
0.001518902;10.225;5.347;81.548
0.001575158;6.319;5.486;78.669
0.003319081;5.383;7.063;90.197
0.001237624;10.225;6.210;87.984
0.005569309;6.486;9.737;62.561
0.001181368;7.250;11.331;86.958
0.001068857;91.020;6.210;79.914
0.002587758;21.711;9.047;99.379
0.003094058;4.739;26.052;68.937
0.003487848;12.631;16.097;81.548
0.001912691;14.607;36.931;78.455
0.004556704;6.319;17.152;97.307
0.003881637;9.978;6.899;95.750
0.0003937895;4.739;6.210;97.900
0.003994148;8.753;6.210;75.270
0.0005625564;8.753;44.184;89.000
0.0004500451;6.319;17.152;97.307
0.001068857;85.820;3.747;94.980
0.000787579;14.070;14.272;74.753
0.002250225;4.739;7.877;68.493
0.000787579;5.543;9.737;52.070
0.0001687669;3.699;3.747;89.808
0.002587758;6.734;9.047;99.379
0.0008438347;4.739;2.459;97.900
0.000787579;3.910;6.210;50.747
0.0005625564;87.537;9.737;75.156
0.005738077;8.753;20.220;97.048
0.001125113;22.870;3.839;95.763
0.003600359;6.319;9.047;73.293
0.002025202;13.354;3.542;60.393
0.0007313233;41.362;2.459;83.057
0.002531503;6.319;3.839;23.810
0.0009563459;6.319;3.203;36.283
0.0008438347;4.739;5.485;78.543
0.002869036;6.159;5.360;52.775
0.003150314;14.607;5.485;71.729
0.001012602;8.753;1.163;68.493
0.003037803;2.487;1.163;46.081
0.009057172;1.298;5.347;97.048
0.00230648;6.319;6.210;86.958
0.0008438347;58.476;5.485;87.172
0.0004500451;6.319;6.210;86.958
0.002250225;19.304;3.839;47.055
0.001968947;4.739;3.839;41.046
0.001631413;7.182;9.737;97.048
0.0003937895;3.394;6.462;44.967
0.001350135;19.740;8.011;99.092
0.0009563459;3.394;5.485;31.474
0.001912691;1.623;71.064;97.900
0.0009000903;3.394;14.272;89.000
0.002137713;8.160;3.839;24.747
0.002531503;48.278;8.900;35.894
5.625563E-05;6.319;73.234;61.944
0.00230648;1.992;8.011;78.455
0.003656614;10.225;5.347;87.569
0.000787579;3.394;10.655;69.962
0.004725471;6.319;9.047;79.048
0.0002812782;3.394;5.485;31.407
0.0001687669;3.394;94.927;89.000
0.001125113;3.143;13.986;71.729
0.0007313233;4.261;39.642;58.257
0.001237624;10.225;12.352;74.868
0.001125113;5.543;3.839;95.763
0.0005063008;36.254;22.304;94.440
0.003769126;4.739;3.839;48.580
0.0001125113;8.753;54.543;51.569
0.004556704;19.889;5.347;83.057
0.004106659;10.225;14.473;89.817
0.003881637;6.486;15.852;83.906
0.000618812;11.476;31.609;95.669
0.0008438347;21.185;9.737;60.748
0.00371287;13.573;6.526;93.658
0.001181368;50.294;4.164;68.493
0.001856435;1.971;22.805;70.383
0.0001687669;3.394;6.462;44.967
0.001068857;1.483;14.272;85.242
0.0004500451;3.394;3.839;97.307
0.003094058;3.394;6.210;67.260
0.0008438347;4.147;51.773;92.828
0.003037803;8.207;5.485;56.828
0.000618812;4.739;3.839;86.117
0.001125113;3.394;5.350;29.197
0.00180018;27.737;6.210;94.188
0.0059631;6.319;86.657;61.944
0.0003937895;3.910;9.047;26.133
0.003881637;6.450;1.163;83.057
0.0008438347;4.739;88.403;86.958
0.0009000903;4.739;22.514;83.057
0.002756525;4.739;1.163;78.599
5.625563E-05;3.448;8.900;48.414
0.0009000903;3.448;5.350;93.066
0.0001125113;31.178;11.331;86.958
0.001518902;5.187;5.347;95.646
0.0005625564;3.910;8.900;99.232
0.003319081;8.753;8.900;77.683
0.0006750677;8.753;5.350;85.033
0.002025202;11.163;1.163;86.958
0.001462646;3.448;9.737;86.958
0.0008438347;4.739;7.284;50.263
0.005175518;8.207;9.047;99.379
0.002756525;53.447;9.781;87.611
0.001350135;4.739;2.273;93.911
0.002531503;4.739;22.514;83.057
0.001518902;25.175;5.347;97.048
0.0009563459;4.739;6.526;34.961
0.0006750677;6.450;1.163;83.057
0.0006750677;53.239;6.526;93.066
0.002362736;5.383;8.260;45.690
0.001012602;15.829;1.031;80.066
0.0007313233;4.739;16.097;88.756
0.0006750677;36.254;1.163;11.493
0.001631413;3.448;5.350;93.066
0.001462646;5.383;27.878;86.958
0.001068857;3.394;5.350;86.958
0.001125113;5.383;7.063;90.197
0.001012602;4.739;3.542;89.256
0.001125113;15.571;1.031;81.350
0.0005625564;16.692;6.210;90.883
0.004444193;8.753;3.839;51.569
0.00230648;19.740;8.011;75.317
0.001012602;3.448;5.350;64.767
0.003375336;7.237;11.846;68.634
0.00421917;6.319;3.839;46.294
0.001462646;11.535;8.744;60.748
0.001125113;3.394;3.839;20.337
0.001406391;4.739;5.485;29.768
0.002362736;5.543;3.839;95.763
0.000787579;20.799;90.547;97.900
0.001068857;3.448;5.350;93.066
0.00129388;6.450;1.163;83.057
0.001125113;8.160;3.839;24.747
0.002081458;12.486;7.877;32.085
0.001631413;2.274;6.210;86.958
0.004950495;8.753;4.356;83.785
0.0001687669;23.077;2.459;5.002
0.001125113;5.543;3.839;62.313
0.0005063008;3.910;6.210;79.322
0.004725471;10.225;5.485;43.952
0.003319081;8.216;8.900;90.779
5.625563E-05;31.230;9.737;98.323
0.003544103;8.753;3.839;51.569
0.001237624;3.394;3.839;20.337
0.002700269;8.150;1.163;62.033
0.0004500451;75.790;2.459;73.843
0.0007313233;6.486;43.680;71.789
0.003094058;8.160;3.839;46.048
0.007144473;10.225;5.485;43.952
0.001125113;32.014;3.839;87.611
0.001856435;20.799;6.526;97.900
0.001181368;14.732;8.011;61.993
0.004950495;8.753;4.254;86.958
0.002756525;75.493;9.737;95.763
0.001350135;4.739;5.485;60.748
0.001068857;3.394;6.210;67.260
0.003487848;4.739;6.526;85.033
0.0005063008;14.607;9.737;76.280
0.001518902;72.441;5.350;62.033
0.001237624;4.739;18.298;95.763
0.001406391;4.739;7.877;68.493
0.001912691;2.487;1.163;71.729
0.0003937895;4.739;9.588;58.673
0.0002250225;3.300;5.485;31.407
0.002587758;34.479;9.047;83.552
0.0009563459;4.147;11.856;58.580
0.0001125113;6.319;3.839;46.294
0.001125113;78.197;3.839;94.159
0.0007313233;6.159;3.839;48.414
0.0003375338;6.319;1.163;60.453
0.001575158;1.483;5.485;97.900
0.001743924;4.739;9.737;78.729
0.00180018;53.459;6.210;86.958
0.001518902;1.483;14.272;40.131
0.001406391;5.187;5.347;95.646
0.0004500451;4.739;9.737;97.048
0.0005063008;82.114;14.272;58.257
0.0003375338;4.739;6.526;97.048
0.002531503;8.216;8.900;64.317
0.001068857;6.159;3.839;14.583
0.0002250225;10.225;35.506;95.763
0.001518902;6.879;13.986;71.729
0.005400541;10.394;6.210;86.958
0.003262825;6.319;7.379;61.944
0.0006750677;3.394;5.485;31.407
0.00129388;4.739;5.350;86.958
0.002644014;6.159;4.164;55.397
0.003094058;37.429;21.524;98.732
0.005063006;10.225;8.900;86.958
0.001237624;3.394;28.914;44.967
0.004725471;11.900;5.485;97.900
0.0002812782;14.070;14.272;58.162
0.001181368;2.442;6.400;75.910
0.001012602;10.225;1.163;97.048
0.001575158;5.383;1.861;51.910
0.001237624;3.394;6.462;44.967
0.002250225;4.261;3.839;31.143
0.002362736;5.383;25.321;90.197
0.0002812782;18.314;3.747;75.270
0.0009000903;4.739;16.343;83.057
0.0003375338;37.704;1.139;69.232
0.001125113;13.354;16.343;87.172
0.002025202;32.601;3.542;89.256
0.0003937895;3.448;9.047;32.196
Best fitness score = 0.01625792
Fitness sum =  3555.199

Generasi 8
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.002496065;8.216;5.350;46.048
0.0003798361;4.147;5.485;97.900
0.006674269;8.207;8.011;95.750
0.0009767215;10.225;87.817;97.900
0.002061967;4.739;3.839;18.454
0.006511481;7.250;3.839;44.820
0.004449506;13.354;8.011;48.580
0.001465082;14.607;5.347;87.984
0.004775081;5.034;14.272;68.177
0.003255736;6.159;3.839;74.868
0.001193771;4.739;8.011;86.958
0.0004340984;13.354;88.203;88.551
0.0009224592;3.448;96.536;58.673
0.0004340984;4.739;6.210;86.958
0.001248033;11.476;8.011;92.191
0.0003798361;4.739;6.526;79.048
0.003255736;16.160;3.839;93.911
0.001953442;6.319;3.839;87.172
0.002224753;99.629;8.011;95.750
0.001030984;4.739;16.097;81.548
0.002930163;8.753;9.737;58.257
0.001519344;11.900;5.485;97.900
0.001465082;3.394;2.696;93.032
0.001627869;6.319;26.847;86.958
0.002170491;14.900;3.839;75.270
0.003906883;9.485;14.272;95.763
0.0006511476;8.551;1.163;97.048
0.002116229;2.487;3.839;93.911
0.001302295;90.909;5.350;68.493
0.001139508;8.207;5.350;62.033
5.426229E-05;4.739;3.839;95.763
0.001519344;3.394;8.744;88.756
0.005534756;6.319;8.011;71.063
0.0005968853;61.443;6.526;85.033
0.001085246;19.451;3.839;99.379
0.001682131;8.207;5.350;62.033
0.003255736;9.978;3.839;86.958
0.00189918;4.739;3.839;54.572
0.002767376;6.319;6.210;97.307
0.002007704;8.753;7.379;61.944
0.001790655;10.394;6.526;97.209
