Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
10.000;48.487;11.850;97.131;0.004;0.004
36.000;4.931;11.850;93.719;0.015;0.019
46.200;4.931;11.850;93.719;0.019;0.037
12.000;3.428;11.850;93.719;0.005;0.042
36.000;4.931;11.850;49.914;0.015;0.057
24.000;3.428;11.850;86.666;0.010;0.066
42.000;4.931;11.850;93.719;0.017;0.083
48.000;3.428;11.850;93.719;0.019;0.103
36.000;4.931;11.850;93.719;0.015;0.117
6.400;4.931;78.339;90.718;0.003;0.120
36.000;4.931;11.850;93.719;0.015;0.134
48.000;4.194;11.850;73.320;0.019;0.154
22.400;4.931;11.131;93.719;0.009;0.163
22.400;4.931;11.131;97.131;0.009;0.172
24.000;4.931;11.850;66.474;0.010;0.181
11.200;4.931;11.131;66.474;0.005;0.186
12.800;4.194;11.131;66.474;0.005;0.191
12.000;4.931;11.850;93.719;0.005;0.196
44.800;4.931;11.131;97.131;0.018;0.214
36.000;4.931;11.850;66.474;0.015;0.229
12.000;4.931;11.850;73.320;0.005;0.233
36.000;4.931;11.850;66.474;0.015;0.248
33.600;4.931;11.131;69.706;0.014;0.261
24.000;4.931;11.850;93.719;0.010;0.271
24.000;4.931;11.850;86.084;0.010;0.281
48.000;4.931;11.850;93.719;0.019;0.300
22.400;4.931;11.131;66.474;0.009;0.309
22.400;4.931;11.131;93.719;0.009;0.318
24.000;3.428;11.850;86.666;0.010;0.328
36.000;4.931;11.850;93.719;0.015;0.342
24.000;4.931;11.850;93.719;0.010;0.352
12.000;4.931;11.850;79.941;0.005;0.357
24.000;4.931;11.850;66.474;0.010;0.367
33.600;4.931;11.131;93.719;0.014;0.380
52.000;4.931;10.318;93.719;0.021;0.401
11.200;4.931;11.131;93.719;0.005;0.406
84.000;3.428;11.850;93.719;0.034;0.440
24.000;4.931;11.850;93.719;0.010;0.449
24.000;4.931;11.850;86.084;0.010;0.459
11.200;4.931;11.131;97.131;0.005;0.464
36.000;4.931;11.850;93.719;0.015;0.478
48.000;3.428;11.850;93.719;0.019;0.497
24.000;4.931;11.850;86.605;0.010;0.507
33.600;4.931;11.131;93.719;0.014;0.521
48.000;4.931;11.850;93.719;0.019;0.540
24.000;4.931;11.850;66.474;0.010;0.550
33.600;4.931;11.131;93.719;0.014;0.563
58.800;4.931;11.850;93.719;0.024;0.587
12.000;97.846;11.850;58.132;0.005;0.592
36.000;4.931;11.850;66.474;0.015;0.606
26.200;3.428;11.850;53.104;0.011;0.617
48.000;4.931;11.850;66.474;0.019;0.636
33.600;4.931;11.131;93.719;0.014;0.650
60.000;3.428;11.850;93.719;0.024;0.674
38.800;4.931;11.850;86.666;0.016;0.690
33.600;4.931;11.131;97.131;0.014;0.703
22.400;4.931;11.131;66.474;0.009;0.712
11.200;4.931;11.131;93.719;0.005;0.717
22.400;4.931;11.131;93.719;0.009;0.726
55.600;4.931;55.444;93.719;0.022;0.748
12.000;4.931;11.850;66.474;0.005;0.753
24.000;4.931;11.850;93.719;0.010;0.763
24.000;3.428;11.850;93.719;0.010;0.773
22.400;4.931;11.131;93.719;0.009;0.782
24.000;4.931;11.850;66.474;0.010;0.791
36.000;4.931;11.850;93.719;0.015;0.806
36.000;3.428;11.850;93.719;0.015;0.820
36.000;4.931;11.850;70.345;0.015;0.835
12.000;3.428;11.850;93.719;0.005;0.840
36.000;4.931;11.850;93.719;0.015;0.854
33.600;4.931;11.131;93.719;0.014;0.868
24.000;4.931;11.850;93.719;0.010;0.878
46.000;4.931;22.847;93.719;0.019;0.896
24.000;4.931;11.850;69.706;0.010;0.906
24.000;4.931;11.850;93.719;0.010;0.915
44.800;4.931;11.131;93.719;0.018;0.934
32.200;3.428;32.128;94.188;0.013;0.947
24.000;4.931;11.850;66.474;0.010;0.956
30.000;4.931;11.850;90.718;0.012;0.968
44.800;4.931;11.131;93.719;0.018;0.986
33.600;4.931;11.131;93.719;0.014;1.000
Nilai fitness terbaik = 83.99986
Total fitness =  2477.803

Generasi 27
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
33.600;4.194;11.131;86.084;0.011;0.011
36.000;4.931;11.850;93.719;0.012;0.023
36.000;4.931;11.850;66.474;0.012;0.035
11.200;86.085;11.131;66.474;0.004;0.039
60.000;4.931;11.850;97.131;0.020;0.059
36.000;4.931;11.850;93.719;0.012;0.071
12.200;3.428;12.182;93.719;0.004;0.075
19.200;4.931;11.850;11.479;0.006;0.082
24.000;4.931;11.850;93.719;0.008;0.090
48.000;3.428;11.850;93.719;0.016;0.106
48.000;4.931;11.850;66.474;0.016;0.122
10.800;4.931;1.033;93.719;0.004;0.126
72.000;3.428;11.850;66.474;0.024;0.150
24.000;4.931;11.850;73.320;0.008;0.158
44.800;4.931;11.131;93.719;0.015;0.173
41.600;4.931;10.318;43.710;0.014;0.187
12.000;4.931;11.850;21.602;0.004;0.191
70.600;4.931;11.850;93.719;0.024;0.214
24.000;3.428;11.850;93.719;0.008;0.222
60.000;4.931;11.850;93.719;0.020;0.243
38.400;4.931;11.850;93.719;0.013;0.255
33.600;4.931;11.131;73.320;0.011;0.267
67.200;3.428;11.131;93.719;0.023;0.289
48.000;4.931;11.850;93.719;0.016;0.305
58.600;4.931;11.850;93.719;0.020;0.325
72.000;4.194;11.850;86.666;0.024;0.349
60.000;4.194;11.850;86.666;0.020;0.369
48.000;4.931;11.850;66.474;0.016;0.385
44.800;4.931;11.131;93.719;0.015;0.400
48.000;4.931;11.850;93.719;0.016;0.416
36.000;4.931;11.850;86.605;0.012;0.428
24.000;3.428;11.850;90.718;0.008;0.436
36.000;4.931;11.850;93.719;0.012;0.448
96.000;3.428;11.850;93.719;0.032;0.481
36.000;4.931;11.850;93.719;0.012;0.493
60.000;4.931;11.850;93.719;0.020;0.513
24.000;4.931;11.850;93.719;0.008;0.521
36.000;4.931;11.850;99.120;0.012;0.533
60.000;4.931;11.850;93.719;0.020;0.553
24.000;4.931;11.850;66.474;0.008;0.561
20.400;4.931;11.131;93.719;0.007;0.568
60.000;4.931;11.850;86.084;0.020;0.588
24.000;4.931;11.850;66.474;0.008;0.596
24.000;4.931;11.850;93.719;0.008;0.604
12.000;8.213;11.850;93.719;0.004;0.608
33.600;4.931;11.131;93.719;0.011;0.619
36.000;4.931;11.850;97.131;0.012;0.631
48.000;4.931;11.850;93.719;0.016;0.647
60.000;4.931;11.850;93.719;0.020;0.667
44.800;4.931;11.131;66.474;0.015;0.683
67.200;4.931;11.131;93.719;0.023;0.705
60.000;4.931;11.850;93.719;0.020;0.725
33.600;4.931;11.131;79.941;0.011;0.736
24.000;4.931;11.850;66.474;0.008;0.744
56.000;4.194;11.131;86.084;0.019;0.763
72.000;4.931;11.850;93.719;0.024;0.787
60.000;4.931;11.850;93.719;0.020;0.807
60.200;3.428;11.850;90.718;0.020;0.828
12.000;75.970;11.850;93.719;0.004;0.832
60.000;4.931;11.850;93.719;0.020;0.852
48.000;4.931;11.850;93.719;0.016;0.868
22.400;4.931;11.131;93.719;0.008;0.875
22.400;4.931;11.131;93.719;0.008;0.883
48.000;4.931;11.850;93.719;0.016;0.899
11.200;4.931;11.131;93.719;0.004;0.903
48.000;4.931;11.850;93.719;0.016;0.919
44.800;4.931;11.131;93.719;0.015;0.934
36.000;4.931;11.850;93.719;0.012;0.946
22.400;4.931;11.131;93.719;0.008;0.953
60.000;4.931;11.850;93.719;0.020;0.973
46.000;3.428;22.847;66.474;0.015;0.989
33.600;4.931;11.131;66.474;0.011;1.000
Nilai fitness terbaik = 95.99968
Total fitness =  2985.205

Generasi 28
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
56.000;4.194;11.131;93.719;0.025;0.025
44.800;4.931;11.131;93.719;0.020;0.045
8.200;4.931;11.850;86.084;0.004;0.049
22.400;4.194;11.131;93.719;0.010;0.059
12.000;4.931;11.850;73.320;0.005;0.064
12.000;11.100;11.850;93.719;0.005;0.069
24.000;4.931;11.850;86.666;0.011;0.080
4.000;4.931;94.564;97.131;0.002;0.082
44.800;4.931;11.131;93.719;0.020;0.102
44.800;4.194;11.131;93.719;0.020;0.122
24.000;4.194;11.850;86.084;0.011;0.133
12.000;4.931;11.850;79.941;0.005;0.138
24.000;3.428;11.850;86.605;0.011;0.149
43.000;4.931;11.131;66.474;0.019;0.168
36.000;4.931;11.850;93.719;0.016;0.184
36.000;4.194;11.850;86.084;0.016;0.200
69.000;4.931;22.847;93.719;0.031;0.231
12.000;4.931;11.850;86.084;0.005;0.236
34.200;4.931;11.850;93.719;0.015;0.251
24.000;4.931;11.850;93.719;0.011;0.262
12.000;4.931;11.850;93.719;0.005;0.267
33.600;4.931;11.131;93.719;0.015;0.282
11.200;4.931;11.131;93.719;0.005;0.287
33.600;4.931;11.131;66.474;0.015;0.302
12.000;3.428;11.850;93.719;0.005;0.308
26.600;4.931;11.850;79.941;0.012;0.320
33.600;4.931;11.131;93.719;0.015;0.335
36.000;4.931;11.850;93.719;0.016;0.351
1.600;4.931;11.850;11.479;0.001;0.351
31.200;4.931;10.318;93.719;0.014;0.365
48.000;4.931;11.850;86.084;0.021;0.387
24.000;4.194;11.850;61.482;0.011;0.397
20.800;4.931;10.318;93.719;0.009;0.407
36.000;4.931;11.850;86.666;0.016;0.423
33.600;4.931;11.131;86.666;0.015;0.438
48.000;4.931;11.850;66.474;0.021;0.459
33.600;4.931;11.131;93.719;0.015;0.474
24.000;4.194;11.850;86.084;0.011;0.485
12.000;4.931;11.850;81.734;0.005;0.490
24.000;4.931;11.850;93.719;0.011;0.501
24.000;4.931;11.850;93.719;0.011;0.512
22.400;4.931;11.131;93.719;0.010;0.522
11.200;4.931;11.131;66.474;0.005;0.527
48.000;4.194;11.850;43.710;0.021;0.548
12.000;3.428;11.850;93.719;0.005;0.553
25.000;4.931;53.957;93.719;0.011;0.565
48.000;3.428;11.850;93.719;0.021;0.586
22.400;4.931;11.131;93.719;0.010;0.596
46.000;4.931;22.847;93.719;0.021;0.617
36.000;3.428;11.850;86.605;0.016;0.633
48.000;4.931;11.850;90.718;0.021;0.654
24.000;4.931;11.850;86.604;0.011;0.665
44.800;4.194;11.131;93.719;0.020;0.685
33.200;4.931;11.131;93.719;0.015;0.700
36.000;4.931;11.850;93.719;0.016;0.716
0.200;38.503;11.850;93.719;0.000;0.716
69.000;4.931;22.847;93.719;0.031;0.747
44.800;4.931;11.131;66.474;0.020;0.767
12.000;3.428;11.850;93.719;0.005;0.772
12.000;4.931;11.850;97.131;0.005;0.777
36.000;4.931;11.850;66.474;0.016;0.793
5.000;31.098;11.850;66.474;0.002;0.796
24.000;4.931;11.850;93.719;0.011;0.806
11.200;4.931;11.131;93.719;0.005;0.811
44.800;4.931;11.131;93.719;0.020;0.831
12.000;4.194;11.850;93.719;0.005;0.837
33.600;4.194;11.131;93.719;0.015;0.852
44.800;4.194;11.131;93.719;0.020;0.872
36.000;4.931;11.850;86.084;0.016;0.888
36.000;3.428;11.850;66.474;0.016;0.904
12.000;4.931;11.850;93.719;0.005;0.909
42.200;4.931;11.131;73.320;0.019;0.928
11.200;4.931;11.131;93.719;0.005;0.933
33.600;4.931;11.131;93.719;0.015;0.948
48.000;4.931;11.850;93.719;0.021;0.969
44.800;4.931;11.131;93.719;0.020;0.989
24.000;4.931;11.850;66.474;0.011;1.000
Nilai fitness terbaik = 69.00009
Total fitness =  2240.803

Generasi 29
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.400;4.931;11.131;43.710;0.011;0.011
36.000;4.931;11.850;97.131;0.018;0.029
48.000;4.931;11.850;86.084;0.024;0.052
27.400;4.931;11.131;93.719;0.013;0.066
12.000;4.931;11.850;66.474;0.006;0.071
24.000;4.931;11.850;93.719;0.012;0.083
22.400;4.931;11.131;93.719;0.011;0.094
12.000;4.931;11.850;86.084;0.006;0.100
40.600;4.931;40.427;93.719;0.020;0.120
12.000;11.100;11.850;93.719;0.006;0.126
12.000;4.931;11.850;66.474;0.006;0.132
22.400;4.931;11.131;86.666;0.011;0.143
11.200;4.931;11.131;93.719;0.005;0.148
11.200;4.931;11.131;43.710;0.005;0.154
24.000;4.931;11.850;93.719;0.012;0.165
36.000;4.194;11.850;93.719;0.018;0.183
44.800;4.194;11.131;93.719;0.022;0.205
12.000;4.931;11.850;86.084;0.006;0.211
24.000;4.931;11.850;93.719;0.012;0.223
60.000;3.428;11.850;86.084;0.029;0.252
12.000;3.428;11.850;73.320;0.006;0.258
12.000;4.931;11.850;93.719;0.006;0.264
12.000;4.931;3.854;86.084;0.006;0.270
12.000;4.194;11.850;93.719;0.006;0.276
22.400;4.931;11.131;93.719;0.011;0.287
12.000;4.931;11.850;66.474;0.006;0.293
11.200;3.428;11.131;66.474;0.005;0.298
22.400;4.931;11.131;93.719;0.011;0.309
11.200;4.931;11.131;86.666;0.005;0.314
23.000;4.931;22.847;93.719;0.011;0.326
36.000;4.194;11.850;93.719;0.018;0.343
24.000;4.931;11.850;90.718;0.012;0.355
12.000;4.931;11.850;93.719;0.006;0.361
44.800;4.931;11.131;93.719;0.022;0.383
22.400;4.931;11.131;86.666;0.011;0.394
11.200;4.931;11.131;93.719;0.005;0.399
48.000;4.931;11.850;66.474;0.024;0.423
12.000;4.194;11.850;66.474;0.006;0.429
12.000;4.931;11.850;79.941;0.006;0.435
20.800;4.931;10.318;93.719;0.010;0.445
24.000;4.194;11.850;93.719;0.012;0.457
11.200;4.931;11.131;93.719;0.005;0.462
24.000;4.931;11.850;86.604;0.012;0.474
36.000;4.194;11.850;53.481;0.018;0.492
12.000;3.428;11.850;68.983;0.006;0.497
36.000;4.931;11.850;93.719;0.018;0.515
24.000;4.931;11.850;93.719;0.012;0.527
11.200;4.931;11.131;66.474;0.005;0.532
20.800;4.931;10.318;93.719;0.010;0.543
46.000;4.931;22.847;83.821;0.023;0.565
20.800;3.428;10.318;93.719;0.010;0.575
24.000;4.931;11.850;93.719;0.012;0.587
36.000;4.931;11.850;86.084;0.018;0.605
12.000;4.931;11.850;90.718;0.006;0.611
33.600;4.931;11.131;86.666;0.016;0.627
11.200;4.931;11.131;93.719;0.005;0.633
12.000;4.931;11.850;93.719;0.006;0.638
41.600;3.428;10.318;93.719;0.020;0.659
12.000;11.100;11.850;93.719;0.006;0.665
36.000;4.931;11.850;93.719;0.018;0.682
44.800;4.194;11.131;93.719;0.022;0.704
22.400;4.931;11.131;66.474;0.011;0.715
11.200;4.931;11.131;89.256;0.005;0.721
48.000;4.931;11.850;93.719;0.024;0.744
12.000;4.931;11.850;66.474;0.006;0.750
12.000;11.100;11.850;93.719;0.006;0.756
23.000;4.931;22.847;93.719;0.011;0.767
12.000;4.931;11.850;66.474;0.006;0.773
36.000;4.931;11.850;86.605;0.018;0.791
24.000;4.931;11.850;71.462;0.012;0.803
24.000;4.931;11.850;93.719;0.012;0.814
12.000;4.194;11.850;66.474;0.006;0.820
23.000;4.194;22.847;61.482;0.011;0.832
48.000;4.194;11.850;93.719;0.024;0.855
11.600;4.931;11.850;93.719;0.006;0.861
48.000;4.931;11.850;93.719;0.024;0.884
36.000;4.931;11.850;93.719;0.018;0.902
22.400;4.931;11.131;73.320;0.011;0.913
12.000;4.931;11.850;86.604;0.006;0.919
22.400;4.931;11.131;93.719;0.011;0.930
36.000;4.931;11.850;93.719;0.018;0.947
12.000;11.100;11.850;93.719;0.006;0.953
11.200;4.931;11.131;73.320;0.005;0.959
24.000;4.931;11.850;86.084;0.012;0.971
36.000;4.931;11.850;93.719;0.018;0.988
24.000;4.194;11.850;93.719;0.012;1.000
Nilai fitness terbaik = 60.00016
Total fitness =  2040.203

