Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
52.800;4.340;17.516;88.909;0.033;0.688
11.000;4.340;10.979;88.909;0.007;0.695
11.000;4.340;10.979;88.909;0.007;0.701
18.000;4.340;17.857;88.909;0.011;0.713
11.000;4.340;10.979;88.909;0.007;0.719
11.000;4.340;10.979;93.266;0.007;0.726
17.600;4.340;17.516;88.909;0.011;0.737
40.400;4.340;20.172;81.528;0.025;0.762
17.600;4.340;17.516;88.909;0.011;0.773
33.000;4.340;10.979;88.909;0.020;0.794
19.200;4.340;10.979;47.692;0.012;0.805
23.200;4.340;11.489;89.743;0.014;0.820
17.400;4.340;17.204;67.140;0.011;0.831
23.200;4.340;11.489;88.909;0.014;0.845
11.000;4.340;10.979;67.463;0.007;0.852
22.000;4.340;10.979;88.909;0.014;0.865
11.000;4.340;10.979;93.266;0.007;0.872
49.600;4.340;17.204;49.206;0.031;0.903
33.000;4.340;10.979;88.909;0.020;0.923
11.600;4.340;11.489;89.743;0.007;0.931
23.600;3.521;23.527;70.010;0.015;0.945
26.800;4.340;10.979;67.463;0.017;0.962
22.000;4.340;10.979;67.463;0.014;0.975
11.000;3.521;10.979;47.692;0.007;0.982
17.600;4.340;17.516;67.463;0.011;0.993
11.000;4.340;10.979;88.909;0.007;1.000
Nilai fitness terbaik = 55.00014
Total fitness =  1613.801

Generasi 34
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
44.000;4.340;10.979;88.909;0.017;0.017
11.000;4.340;10.979;67.463;0.004;0.021
33.000;4.340;10.979;70.010;0.012;0.033
36.000;4.340;7.025;81.528;0.014;0.047
52.800;4.340;17.516;88.909;0.020;0.066
33.000;4.340;10.979;88.909;0.012;0.079
66.000;4.340;10.979;88.909;0.025;0.104
34.800;4.340;17.204;67.140;0.013;0.117
68.000;4.340;33.952;88.909;0.026;0.142
35.200;4.340;17.516;88.909;0.013;0.155
11.000;3.521;10.979;70.010;0.004;0.160
11.600;4.340;11.489;47.692;0.004;0.164
44.000;4.340;10.979;88.909;0.017;0.180
11.000;4.340;10.979;67.463;0.004;0.185
35.200;4.340;17.516;43.562;0.013;0.198
74.400;4.340;74.364;81.528;0.028;0.226
20.400;4.340;20.252;67.463;0.008;0.233
30.200;4.340;30.143;71.579;0.011;0.245
35.200;4.340;17.516;88.909;0.013;0.258
24.800;4.340;10.979;67.463;0.009;0.267
11.600;4.340;11.489;81.528;0.004;0.272
33.000;4.340;10.979;88.909;0.012;0.284
46.400;4.340;11.489;88.909;0.017;0.302
22.000;4.340;10.979;89.743;0.008;0.310
40.400;4.340;20.172;55.471;0.015;0.325
17.600;4.340;17.516;64.316;0.007;0.332
33.000;4.340;10.979;88.909;0.012;0.344
33.000;4.340;10.979;88.909;0.012;0.356
21.600;4.340;7.025;67.463;0.008;0.365
13.000;4.340;12.823;52.746;0.005;0.369
33.000;4.340;10.979;88.909;0.012;0.382
56.200;4.340;10.979;88.909;0.021;0.403
17.400;4.340;17.204;67.140;0.007;0.409
17.600;4.340;17.516;88.909;0.007;0.416
17.600;4.340;17.516;88.909;0.007;0.423
30.200;4.340;30.143;76.036;0.011;0.434
17.400;4.340;17.204;88.909;0.007;0.441
18.000;4.340;17.857;88.909;0.007;0.447
46.800;4.340;20.172;67.463;0.018;0.465
35.200;4.340;17.516;47.692;0.013;0.478
17.600;4.340;17.516;64.316;0.007;0.485
30.200;4.340;30.143;71.579;0.011;0.496
34.800;4.340;17.204;88.909;0.013;0.509
35.200;4.340;17.516;88.909;0.013;0.522
17.600;4.340;17.516;47.692;0.007;0.529
55.000;3.521;10.979;66.746;0.021;0.550
11.000;4.340;10.979;70.010;0.004;0.554
52.800;4.340;17.516;88.909;0.020;0.574
23.200;4.340;11.489;81.528;0.009;0.582
11.000;4.340;10.979;88.909;0.004;0.586
55.000;4.340;10.979;88.909;0.021;0.607
50.200;4.340;50.191;67.463;0.019;0.626
22.000;4.340;10.979;88.909;0.008;0.634
22.000;4.340;10.979;88.909;0.008;0.643
90.200;4.340;90.056;88.909;0.034;0.676
33.000;4.340;10.979;67.463;0.012;0.689
11.000;4.340;10.979;88.909;0.004;0.693
9.400;4.340;76.533;99.953;0.004;0.696
23.200;4.340;11.489;88.909;0.009;0.705
55.000;4.340;10.979;88.909;0.021;0.726
52.800;4.340;17.516;88.909;0.020;0.746
17.400;4.340;17.204;88.909;0.007;0.752
46.400;4.340;11.489;81.528;0.017;0.770
44.000;4.340;10.979;67.463;0.017;0.786
55.000;4.340;10.979;88.909;0.021;0.807
69.600;4.340;17.204;88.909;0.026;0.833
33.000;4.340;10.979;88.909;0.012;0.845
12.000;4.340;10.979;88.909;0.005;0.850
33.000;4.340;10.979;88.909;0.012;0.862
23.200;4.340;11.489;88.909;0.009;0.871
11.000;3.885;10.979;73.641;0.004;0.875
39.800;4.340;17.516;67.463;0.015;0.890
11.000;4.340;10.979;93.266;0.004;0.894
13.000;4.340;12.823;52.746;0.005;0.899
44.400;4.340;10.979;67.463;0.017;0.916
22.000;4.340;10.979;70.010;0.008;0.924
40.800;4.340;20.252;67.463;0.015;0.939
54.000;4.340;26.837;93.266;0.020;0.960
45.800;4.340;17.516;88.909;0.017;0.977
44.000;4.340;10.979;67.463;0.017;0.993
17.400;4.340;17.295;88.909;0.007;1.000
Nilai fitness terbaik = 90.19977
Total fitness =  2661.604

Generasi 35
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.000;4.340;10.979;67.463;0.006;0.006
14.400;4.340;7.041;88.909;0.008;0.015
11.000;4.340;10.979;88.909;0.006;0.021
17.600;4.340;17.516;81.528;0.010;0.031
17.600;4.340;17.516;64.316;0.010;0.041
11.600;4.340;11.489;67.140;0.007;0.048
17.600;4.340;17.516;52.746;0.010;0.058
17.600;4.340;17.516;93.266;0.010;0.068
11.000;4.340;10.979;67.463;0.006;0.075
14.400;4.340;10.979;49.302;0.008;0.083
35.200;4.340;17.516;67.140;0.020;0.104
36.600;4.340;17.204;88.909;0.021;0.125
22.000;4.340;10.979;88.909;0.013;0.137
17.600;4.340;17.516;88.909;0.010;0.148
17.600;4.340;17.516;91.206;0.010;0.158
11.000;4.340;10.979;80.602;0.006;0.164
35.800;4.340;10.979;88.909;0.021;0.185
17.600;4.340;17.516;67.463;0.010;0.195
23.200;4.340;11.489;88.909;0.013;0.208
11.000;4.340;10.979;67.463;0.006;0.215
26.000;4.340;12.823;93.266;0.015;0.230
37.800;4.340;12.598;88.909;0.022;0.252
39.000;4.340;12.823;93.266;0.023;0.274
52.800;4.340;17.516;93.266;0.031;0.305
5.800;4.340;5.618;47.692;0.003;0.308
17.600;4.340;17.516;88.909;0.010;0.318
11.600;4.340;11.489;88.909;0.007;0.325
11.000;4.340;10.979;67.463;0.006;0.331
33.000;4.340;10.979;88.909;0.019;0.351
11.000;4.340;10.979;67.463;0.006;0.357
11.000;4.340;10.979;67.463;0.006;0.363
17.800;4.340;17.637;88.909;0.010;0.374
17.400;4.340;17.204;70.010;0.010;0.384
11.600;4.340;11.489;67.140;0.007;0.390
17.600;4.340;17.516;88.909;0.010;0.401
11.000;4.340;10.979;88.909;0.006;0.407
11.000;4.340;10.979;67.463;0.006;0.413
34.800;4.340;17.204;88.909;0.020;0.433
11.000;4.340;10.979;67.463;0.006;0.440
11.000;4.340;10.979;67.463;0.006;0.446
34.000;4.340;33.952;88.909;0.020;0.466
11.000;4.340;10.979;88.909;0.006;0.472
20.200;4.340;20.172;88.909;0.012;0.484
52.200;4.340;17.204;88.909;0.030;0.514
90.200;4.340;90.056;88.909;0.052;0.566
11.600;4.340;11.489;47.692;0.007;0.573
11.000;4.340;10.979;88.909;0.006;0.579
55.000;4.340;10.979;67.463;0.032;0.611
14.400;4.340;7.025;88.909;0.008;0.619
11.000;4.340;10.979;67.463;0.006;0.626
1.200;8.885;74.364;88.909;0.001;0.626
11.000;4.340;10.979;88.909;0.006;0.633
17.600;4.340;17.516;64.316;0.010;0.643
34.800;4.340;11.489;47.692;0.020;0.663
44.000;4.340;10.979;88.909;0.025;0.689
22.000;4.340;10.979;88.909;0.013;0.701
17.600;4.340;17.516;67.463;0.010;0.711
17.600;15.528;17.516;67.463;0.010;0.722
33.000;4.340;10.979;67.463;0.019;0.741
17.600;4.340;17.516;67.463;0.010;0.751
34.800;4.340;11.489;47.692;0.020;0.771
35.200;4.340;17.516;88.909;0.020;0.791
33.000;4.340;10.979;67.463;0.019;0.811
33.000;4.340;10.979;31.506;0.019;0.830
11.000;4.340;10.979;89.743;0.006;0.836
27.000;4.340;26.837;47.692;0.016;0.852
11.000;4.340;10.979;88.909;0.006;0.858
35.200;4.340;17.516;67.140;0.020;0.878
44.000;4.340;10.979;67.463;0.025;0.904
28.000;4.340;13.841;88.909;0.016;0.920
11.000;4.340;10.979;88.909;0.006;0.926
55.000;4.340;10.979;88.909;0.032;0.958
55.000;4.340;10.979;88.909;0.032;0.990
17.400;4.340;17.204;88.909;0.010;1.000
Nilai fitness terbaik = 90.19977
Total fitness =  1728.801

Generasi 36
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.000;4.340;10.979;70.010;0.011;0.011
17.600;4.340;17.516;64.316;0.009;0.020
52.800;4.340;17.516;88.909;0.027;0.047
14.000;4.340;13.841;47.692;0.007;0.055
33.000;4.340;10.979;67.463;0.017;0.072
17.600;4.340;17.516;67.140;0.009;0.081
17.600;4.340;17.516;67.140;0.009;0.090
55.000;4.340;10.979;88.909;0.028;0.118
23.200;4.340;11.489;88.909;0.012;0.130
23.200;4.340;11.489;88.909;0.012;0.142
35.200;4.340;17.516;88.909;0.018;0.160
20.200;4.340;20.172;88.909;0.010;0.170
17.400;4.340;17.204;67.140;0.009;0.179
17.600;4.340;17.516;67.140;0.009;0.188
17.600;4.340;17.516;64.316;0.009;0.197
11.000;4.340;10.979;88.909;0.006;0.203
11.000;4.340;10.979;73.362;0.006;0.209
17.600;4.340;17.516;49.302;0.009;0.218
11.600;4.340;11.489;88.909;0.006;0.224
44.000;4.340;10.979;88.909;0.023;0.246
22.000;4.340;10.979;88.909;0.011;0.258
44.000;4.340;10.979;88.909;0.023;0.280
17.600;4.340;17.516;67.140;0.009;0.289
35.200;4.340;17.516;67.140;0.018;0.307
17.600;4.340;17.516;67.463;0.009;0.316
17.600;4.340;17.516;88.909;0.009;0.325
40.200;4.340;17.516;88.909;0.021;0.346
23.200;4.340;7.041;45.401;0.012;0.358
17.400;4.340;17.204;64.316;0.009;0.367
27.000;4.340;12.823;91.206;0.014;0.381
35.200;4.340;17.516;67.140;0.018;0.399
17.600;4.340;17.516;74.954;0.009;0.408
22.000;4.340;10.979;88.909;0.011;0.419
12.600;4.340;12.598;88.909;0.006;0.426
17.600;4.340;17.516;88.909;0.009;0.435
23.200;4.340;11.489;88.909;0.012;0.447
13.000;4.340;12.823;88.909;0.007;0.453
34.800;4.340;11.489;88.909;0.018;0.471
22.000;4.340;10.979;31.506;0.011;0.483
35.200;4.340;17.516;64.316;0.018;0.501
17.600;4.340;17.516;38.953;0.009;0.510
11.000;4.340;10.979;88.909;0.006;0.515
21.600;4.340;7.041;88.909;0.011;0.527
17.600;4.340;17.516;67.140;0.009;0.536
17.600;4.340;17.516;88.909;0.009;0.545
13.000;4.340;12.823;88.909;0.007;0.551
39.000;4.340;12.823;91.206;0.020;0.571
13.200;4.340;13.123;88.909;0.007;0.578
17.600;4.340;17.516;64.316;0.009;0.587
35.200;4.340;17.516;67.140;0.018;0.605
55.000;4.340;10.979;70.010;0.028;0.634
35.200;4.340;17.516;88.909;0.018;0.652
17.600;4.340;17.516;67.463;0.009;0.661
11.000;4.340;10.979;67.463;0.006;0.666
11.600;48.896;11.489;67.463;0.006;0.672
23.200;4.340;11.489;88.909;0.012;0.684
14.000;4.340;13.841;47.692;0.007;0.691
17.600;4.340;17.516;67.463;0.009;0.700
22.000;4.340;10.979;88.909;0.011;0.712
55.000;4.340;10.979;88.909;0.028;0.740
44.000;4.340;10.979;67.463;0.023;0.763
26.000;4.340;12.823;91.206;0.013;0.776
34.800;4.340;17.204;88.909;0.018;0.794
22.000;4.340;10.979;67.463;0.011;0.805
55.000;4.340;10.979;67.463;0.028;0.833
33.000;4.340;10.979;67.463;0.017;0.850
11.000;4.340;10.979;93.266;0.006;0.856
38.000;4.340;12.823;94.416;0.020;0.876
22.000;4.340;10.979;88.909;0.011;0.887
35.200;4.340;17.516;88.909;0.018;0.905
44.000;4.340;10.979;70.010;0.023;0.928
11.000;4.340;10.979;67.463;0.006;0.933
22.000;4.340;10.979;31.506;0.011;0.945
52.800;4.340;17.516;93.266;0.027;0.972
11.000;4.340;10.979;81.528;0.006;0.977
44.000;4.340;10.979;88.909;0.023;1.000
Nilai fitness terbaik = 55.00014
Total fitness =  1945.602

Generasi 37
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.000;55.882;10.979;88.909;0.005;0.005
17.600;4.340;17.516;67.463;0.007;0.012
17.600;4.340;17.516;49.302;0.007;0.020
17.600;4.340;17.516;67.463;0.007;0.027
17.200;4.340;17.193;67.140;0.007;0.034
46.400;4.340;11.489;64.316;0.020;0.054
35.200;4.340;17.516;88.909;0.015;0.069
38.000;4.340;18.839;67.463;0.016;0.085
22.000;4.340;10.979;72.469;0.009;0.094
52.800;4.340;17.516;88.909;0.022;0.116
13.000;4.340;12.823;31.506;0.005;0.122
46.000;4.340;17.516;65.555;0.019;0.141
72.400;4.340;36.111;91.206;0.031;0.172
17.400;4.340;17.204;91.206;0.007;0.179
47.200;4.340;17.516;88.909;0.020;0.199
17.600;4.340;17.516;30.529;0.007;0.207
44.000;4.340;10.979;88.909;0.019;0.225
23.200;4.340;11.489;88.909;0.010;0.235
35.000;4.340;6.915;88.909;0.015;0.250
39.000;4.340;12.823;88.909;0.016;0.266
22.000;4.340;10.979;88.909;0.009;0.275
55.000;4.340;10.979;88.909;0.023;0.299
35.200;4.340;17.516;64.316;0.015;0.314
90.000;4.340;89.858;88.909;0.038;0.352
35.200;4.340;17.516;67.463;0.015;0.366
63.600;4.340;17.516;88.909;0.027;0.393
17.600;4.340;17.516;67.140;0.007;0.401
17.600;4.340;17.516;49.302;0.007;0.408
37.400;4.340;37.265;88.909;0.016;0.424
55.000;4.340;10.979;88.909;0.023;0.447
33.000;4.340;10.979;67.463;0.014;0.461
22.000;4.340;10.979;88.909;0.009;0.470
22.000;4.340;10.979;88.909;0.009;0.480
22.000;4.340;10.979;31.506;0.009;0.489
34.800;4.340;17.204;91.206;0.015;0.504
22.000;4.340;10.979;67.463;0.009;0.513
34.800;4.340;17.204;91.206;0.015;0.528
26.000;4.340;12.823;88.909;0.011;0.539
11.000;4.340;10.979;88.909;0.005;0.543
70.200;4.340;17.516;94.416;0.030;0.573
39.000;4.340;12.823;67.140;0.016;0.589
17.600;4.340;17.516;88.909;0.007;0.597
55.000;4.340;10.979;88.909;0.023;0.620
17.600;4.340;17.516;88.909;0.007;0.627
17.600;4.340;17.516;67.463;0.007;0.635
33.000;4.340;10.979;88.909;0.014;0.649
17.600;4.340;17.516;67.140;0.007;0.656
11.600;4.340;11.489;64.316;0.005;0.661
52.800;4.340;17.516;91.206;0.022;0.683
36.200;4.340;36.181;88.909;0.015;0.699
22.000;4.340;10.979;88.909;0.009;0.708
44.000;4.340;10.979;98.302;0.019;0.727
13.000;4.340;12.823;31.506;0.005;0.732
52.800;4.340;17.516;93.266;0.022;0.754
44.000;4.340;10.979;64.316;0.019;0.773
11.000;79.815;10.979;88.909;0.005;0.778
33.000;4.340;10.979;70.010;0.014;0.792
55.000;4.340;10.979;88.909;0.023;0.815
52.800;4.340;17.516;67.140;0.022;0.837
39.000;4.340;12.823;31.506;0.016;0.854
22.000;4.340;10.979;67.463;0.009;0.863
33.000;4.340;10.979;70.010;0.014;0.877
52.000;4.340;12.823;64.316;0.022;0.899
35.200;4.340;17.516;64.316;0.015;0.914
52.200;4.340;17.204;83.788;0.022;0.936
17.600;4.340;17.516;88.909;0.007;0.943
44.000;4.340;10.979;41.945;0.019;0.962
11.000;4.340;10.979;88.909;0.005;0.966
35.200;4.340;17.516;88.909;0.015;0.981
33.000;4.340;10.979;88.909;0.014;0.995
11.600;4.340;11.489;85.464;0.005;1.000
Nilai fitness terbaik = 89.99977
Total fitness =  2368.003

Generasi 38
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.000;4.340;10.979;88.909;0.006;0.006
33.000;4.340;10.979;67.140;0.017;0.023
11.000;4.340;10.979;64.316;0.006;0.028
33.000;4.340;10.979;98.302;0.017;0.045
22.000;4.340;10.979;88.909;0.011;0.057
44.000;4.340;10.979;88.909;0.023;0.079
23.200;4.340;11.489;88.909;0.012;0.091
33.000;4.340;10.979;88.909;0.017;0.108
39.000;4.340;12.823;91.206;0.020;0.128
11.000;4.340;10.979;88.909;0.006;0.134
9.600;4.340;10.979;88.909;0.005;0.139
17.600;4.340;17.516;88.909;0.009;0.148
13.000;4.340;12.823;31.506;0.007;0.154
33.000;4.340;10.979;67.140;0.017;0.171
11.000;4.340;10.979;64.316;0.006;0.177
17.400;4.340;17.204;88.909;0.009;0.186
35.200;4.340;17.516;88.909;0.018;0.204
22.000;6.318;10.979;93.266;0.011;0.215
22.000;4.340;10.979;88.909;0.011;0.227
44.000;4.340;10.979;88.909;0.023;0.249
11.600;4.340;11.489;24.754;0.006;0.255
11.000;4.340;10.979;88.909;0.006;0.261
37.400;4.340;37.265;88.909;0.019;0.280
10.600;4.340;36.181;64.316;0.005;0.286
22.000;4.340;10.979;70.010;0.011;0.297
22.000;4.340;10.979;88.909;0.011;0.308
17.400;4.340;17.204;67.463;0.009;0.317
22.000;4.340;10.979;88.909;0.011;0.329
26.600;4.340;12.823;64.316;0.014;0.342
11.000;4.340;10.979;67.463;0.006;0.348
22.000;4.340;10.979;64.316;0.011;0.359
22.000;4.340;10.979;88.909;0.011;0.370
35.200;4.340;17.516;88.909;0.018;0.389
9.600;4.340;2.349;88.909;0.005;0.394
35.200;4.340;17.516;88.909;0.018;0.412
52.800;4.340;17.516;94.416;0.027;0.439
17.200;4.340;12.823;91.206;0.009;0.448
34.800;4.340;17.204;88.909;0.018;0.466
22.000;4.340;10.979;28.332;0.011;0.477
33.000;4.340;10.979;67.140;0.017;0.494
35.200;4.340;17.516;59.763;0.018;0.512
22.000;4.340;10.979;88.909;0.011;0.523
22.000;4.340;10.979;88.909;0.011;0.534
35.200;4.340;17.516;31.506;0.018;0.553
39.000;4.340;12.823;91.206;0.020;0.573
35.200;4.340;17.516;31.506;0.018;0.591
22.000;4.340;10.979;88.909;0.011;0.602
44.000;4.340;10.979;70.010;0.023;0.625
36.200;4.340;36.111;67.463;0.019;0.643
37.600;4.340;37.439;88.909;0.019;0.663
35.200;4.340;17.516;88.909;0.018;0.681
44.000;4.340;10.979;49.302;0.023;0.703
44.000;4.340;10.979;67.463;0.023;0.726
22.000;4.340;10.979;67.140;0.011;0.737
52.800;4.340;17.516;83.788;0.027;0.764
52.800;4.340;17.516;94.416;0.027;0.792
7.800;4.340;40.629;31.506;0.004;0.796
35.200;4.340;17.516;64.316;0.018;0.814
17.400;4.340;17.204;67.463;0.009;0.823
26.000;4.340;12.823;64.316;0.013;0.836
37.400;4.340;37.265;88.909;0.019;0.855
34.800;4.340;17.204;67.463;0.018;0.873
33.000;4.340;10.979;70.010;0.017;0.890
22.000;4.340;10.979;64.316;0.011;0.901
11.000;4.340;10.979;88.909;0.006;0.907
26.000;4.340;12.823;70.010;0.013;0.920
26.000;4.340;12.823;88.909;0.013;0.934
17.600;4.340;17.516;91.206;0.009;0.943
17.600;4.340;17.516;94.416;0.009;0.952
37.400;4.340;37.265;88.909;0.019;0.971
33.000;4.340;10.979;28.990;0.017;0.988
23.200;4.340;11.489;88.909;0.012;1.000
Nilai fitness terbaik = 52.80013
Total fitness =  1945.003

Generasi 39
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
26.000;4.340;12.823;70.010;0.013;0.013
13.000;4.340;12.823;31.506;0.006;0.019
1.200;4.340;10.979;13.337;0.001;0.020
11.000;4.340;10.979;98.302;0.005;0.025
52.000;4.340;12.823;64.316;0.026;0.051
44.000;4.340;10.979;88.909;0.022;0.072
12.000;6.318;10.979;88.909;0.006;0.078
33.000;4.340;10.979;59.763;0.016;0.095
11.000;98.620;10.979;64.316;0.005;0.100
33.000;4.340;10.979;77.809;0.016;0.116
35.200;4.340;17.516;67.140;0.017;0.133
13.000;4.340;12.823;31.506;0.006;0.140
15.200;4.340;10.979;83.788;0.007;0.147
44.000;4.340;10.979;88.909;0.022;0.169
44.000;4.340;10.979;88.909;0.022;0.191
33.000;4.340;10.979;93.266;0.016;0.207
35.800;4.340;12.823;88.909;0.018;0.224
26.000;4.340;12.823;88.909;0.013;0.237
22.000;4.340;10.979;64.316;0.011;0.248
39.000;4.340;12.823;70.010;0.019;0.267
22.000;4.340;10.979;88.909;0.011;0.278
22.000;4.340;10.979;88.909;0.011;0.289
17.600;4.340;17.516;94.416;0.009;0.298
26.600;4.340;17.516;88.909;0.013;0.311
40.800;4.340;40.629;88.909;0.020;0.331
26.000;4.340;12.823;70.010;0.013;0.343
34.800;4.340;17.204;91.206;0.017;0.361
22.000;4.340;10.979;91.206;0.011;0.371
11.000;4.340;10.979;67.140;0.005;0.377
38.000;4.340;7.469;88.909;0.019;0.395
26.000;4.340;12.823;64.316;0.013;0.408
22.000;4.340;10.979;64.316;0.011;0.419
22.000;4.340;10.979;88.909;0.011;0.430
11.000;4.340;10.979;64.316;0.005;0.435
33.000;4.340;10.979;88.909;0.016;0.452
23.200;4.340;11.489;67.463;0.011;0.463
17.600;4.340;17.516;64.316;0.009;0.472
11.000;4.340;10.979;88.909;0.005;0.477
33.000;4.340;10.979;96.805;0.016;0.493
22.000;4.340;10.979;88.909;0.011;0.504
17.600;4.340;17.516;94.416;0.009;0.513
22.000;4.340;10.979;91.206;0.011;0.524
29.400;4.340;29.251;91.206;0.014;0.538
26.000;4.340;12.823;31.506;0.013;0.551
44.000;4.340;10.979;97.635;0.022;0.572
34.800;4.340;17.204;91.206;0.017;0.590
11.000;4.340;10.979;67.140;0.005;0.595
35.200;4.340;17.516;69.521;0.017;0.612
3.200;4.340;37.265;49.302;0.002;0.614
26.000;4.340;12.823;64.316;0.013;0.627
13.000;4.340;12.823;64.316;0.006;0.633
11.000;4.340;10.979;88.909;0.005;0.638
11.000;4.340;10.979;88.909;0.005;0.644
34.000;4.340;10.979;88.909;0.017;0.661
17.400;4.340;17.204;88.909;0.009;0.669
52.800;4.340;17.516;64.316;0.026;0.695
15.600;4.340;7.782;94.416;0.008;0.703
17.600;4.340;17.516;88.909;0.009;0.711
33.000;4.340;10.979;88.909;0.016;0.728
44.000;4.340;10.979;88.909;0.022;0.749
23.200;4.340;11.489;67.463;0.011;0.761
52.800;4.340;17.516;88.909;0.026;0.787
36.200;4.340;36.181;88.909;0.018;0.804
17.600;4.340;17.516;88.909;0.009;0.813
11.000;4.340;10.979;64.316;0.005;0.819
22.000;4.340;10.979;87.685;0.011;0.829
44.000;4.340;10.979;28.990;0.022;0.851
33.000;4.340;10.979;64.316;0.016;0.867
33.000;4.340;10.979;88.909;0.016;0.883
11.600;4.340;11.489;24.754;0.006;0.889
39.000;4.340;12.823;70.010;0.019;0.908
33.000;4.340;10.979;88.909;0.016;0.925
70.400;4.340;17.516;94.416;0.035;0.959
44.000;4.340;10.979;93.266;0.022;0.981
39.000;4.340;12.823;88.909;0.019;1.000
Nilai fitness terbaik = 70.40007
Total fitness =  2033.402

Generasi 40
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
14.200;4.340;10.979;32.383;0.005;0.005
55.000;4.340;10.979;88.909;0.019;0.024
44.000;4.340;10.979;70.010;0.015;0.040
44.000;4.340;10.979;91.206;0.015;0.055
39.000;4.340;12.823;97.635;0.014;0.069
66.000;4.340;10.979;88.909;0.023;0.092
11.000;4.340;10.979;88.909;0.004;0.096
69.600;4.340;17.204;93.266;0.024;0.121
17.400;4.340;17.204;93.266;0.006;0.127
52.800;4.340;17.516;88.909;0.019;0.145
53.000;4.340;12.823;70.010;0.019;0.164
22.000;4.340;10.979;91.206;0.008;0.172
20.200;4.340;17.516;64.316;0.007;0.179
13.000;4.340;12.823;28.990;0.005;0.183
88.400;4.340;44.035;91.206;0.031;0.215
17.600;4.340;17.516;70.010;0.006;0.221
22.000;4.340;10.979;37.303;0.008;0.228
11.000;4.340;10.979;88.909;0.004;0.232
44.000;4.340;10.979;91.206;0.015;0.248
35.200;4.340;17.516;82.770;0.012;0.260
22.000;9.455;10.979;88.909;0.008;0.268
44.000;4.340;10.979;64.316;0.015;0.283
17.600;4.340;17.516;88.909;0.006;0.290
48.800;4.340;24.255;70.010;0.017;0.307
33.800;4.340;33.616;91.206;0.012;0.319
52.000;4.340;12.823;88.909;0.018;0.337
22.000;4.340;10.979;64.316;0.008;0.345
43.400;4.340;10.979;88.909;0.015;0.360
53.400;4.340;10.979;77.809;0.019;0.379
17.600;4.340;17.516;88.909;0.006;0.385
17.600;4.340;17.516;88.909;0.006;0.391
33.000;4.340;10.979;91.206;0.012;0.403
26.000;4.340;12.823;97.635;0.009;0.412
17.600;4.340;17.516;70.010;0.006;0.418
22.000;4.340;10.979;91.206;0.008;0.426
52.000;4.340;12.823;91.206;0.018;0.444
44.000;4.340;10.979;64.316;0.015;0.460
35.200;4.340;17.516;88.909;0.012;0.472
13.000;4.340;12.823;64.316;0.005;0.477
39.000;4.340;12.823;64.316;0.014;0.490
11.000;9.347;10.979;64.316;0.004;0.494
35.200;4.340;17.516;88.909;0.012;0.507
35.200;4.340;17.516;88.909;0.012;0.519
17.400;4.340;17.204;93.266;0.006;0.525
66.000;4.340;10.979;88.909;0.023;0.548
22.000;4.340;10.979;88.909;0.008;0.556
13.000;4.340;12.823;70.010;0.005;0.561
44.000;4.340;10.979;64.316;0.015;0.576
22.000;4.340;10.979;98.302;0.008;0.584
39.000;4.340;12.823;70.010;0.014;0.598
13.000;4.340;12.823;59.763;0.005;0.602
56.200;4.340;10.979;77.809;0.020;0.622
44.000;4.340;10.979;88.909;0.015;0.637
52.800;4.340;17.516;88.909;0.019;0.656
17.400;4.340;17.204;93.266;0.006;0.662
38.400;4.340;12.823;97.635;0.014;0.676
35.200;4.340;17.516;88.909;0.012;0.688
11.000;4.507;10.979;94.416;0.004;0.692
35.200;4.340;17.516;69.521;0.012;0.704
11.000;4.340;10.979;88.909;0.004;0.708
44.000;4.340;10.979;60.221;0.015;0.724
55.000;4.340;10.979;88.909;0.019;0.743
55.000;4.340;10.979;88.909;0.019;0.762
17.400;4.340;17.204;63.436;0.006;0.768
52.800;4.340;17.516;83.986;0.019;0.787
52.000;4.340;12.823;59.763;0.018;0.805
13.000;4.340;12.823;90.243;0.005;0.810
33.000;4.340;10.979;64.316;0.012;0.822
52.000;4.340;12.823;93.266;0.018;0.840
33.000;4.340;10.979;67.140;0.012;0.851
4.000;4.340;55.911;70.010;0.001;0.853
35.200;4.340;17.516;70.010;0.012;0.865
3.200;4.340;10.979;13.337;0.001;0.866
17.600;4.340;17.516;70.010;0.006;0.873
13.000;4.340;12.823;64.316;0.005;0.877
37.400;4.340;37.265;31.506;0.013;0.890
65.400;4.340;65.395;49.302;0.023;0.913
55.000;4.340;10.979;91.206;0.019;0.933
22.000;4.340;10.979;70.010;0.008;0.940
